GAGEID,COMID,svc_sd,xgb_sd,NUSVR_alpha,NuSVR_beta,GP_alpha,GP_beta,Jan_NN,Feb_NN,March_NN,April_NN,May_NN,June_NN,July_NN,Aug_NN,Sept_NN,Oct_NN,Nov_NN,Dec_NN,NN_td,Jan_XT,Feb_XT,March_XT,April_XT,May_XT,June_XT,July_XT,Aug_XT,Sept_XT,Oct_XT,Nov_XT,Dec_XT,XT_td,Jan_RF,Feb_RF,March_RF,April_RF,May_RF,June_RF,July_RF,Aug_RF,Sept_RF,Oct_RF,Nov_RF,Dec_RF,RF_td
5116500,71044189,1,3,0.025477306,0.160729659,0.025477306,0.160729659,0,0,0,1,1,1,1,1,1,1,0,0,7,1,0,0,1,1,1,1,1,1,1,1,1,9,1,0,0,1,1,1,1,1,1,1,1,1,9
4228500,72055045,2,2,4.230342122,0.074255276,4.230342122,0.074255276,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4
4176500,72058147,1,1,1.972342025,0.063616202,1.972342025,0.063616202,0,0,0,0,0,0,0,1,1,1,1,0,4,1,0,0,0,0,0,0,0,1,1,1,1,4,1,0,0,0,0,0,0,0,1,1,1,1,4
4137005,72051226,1,1,1.214552214,0.027496158,1.214552214,0.027496158,0,0,0,0,1,0,0,1,1,1,1,0,5,1,1,1,1,1,0,0,0,1,1,1,1,8,1,1,1,1,1,0,0,0,1,1,1,1,8
4136900,72051233,1,1,1.217768637,0.027854927,1.217768637,0.027854927,0,0,0,0,1,0,0,1,1,1,1,0,5,1,1,1,1,1,0,0,0,1,1,1,1,8,1,1,1,1,1,0,0,0,1,1,1,1,8
4136000,72051261,1,1,1.225717328,0.028245698,1.225717328,0.028245698,0,0,0,0,1,0,1,1,1,1,1,0,6,1,1,1,1,1,0,0,0,1,1,1,1,8,1,1,1,1,1,0,0,0,1,1,1,1,8
4124200,72051505,1,1,1.334203608,0.022767014,1.334203608,0.022767014,0,0,0,0,0,0,0,1,1,1,1,0,4,1,0,0,1,1,0,0,0,1,1,1,1,6,1,1,1,1,1,0,0,0,1,1,1,1,8
4108660,72055180,1,1,1.831023627,0.051213794,1.831023627,0.051213794,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,0,1,1,1,1,4
4065722,72046102,2,2,1.931680182,0.019354505,1.931680182,0.019354505,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,1,1,1,1,1,1,0,0,6,0,0,0,0,1,1,1,1,1,1,0,0,6
4059500,72046928,1,1,1.650726935,0.027438423,1.650726935,0.027438423,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,1,1,1,1,1,1,0,0,6,0,0,0,0,1,0,0,1,1,1,0,0,4
3524000,74053963,3,3,3.170593134,0.078378451,3.170593134,0.078378451,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4
3460795,74054105,3,2,5.892339465,0.060379981,5.892339465,0.060379981,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4
3451500,74054245,3,2,5.625399153,0.059793129,5.625399153,0.059793129,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,1,1,1,1,1,4
3447687,74054258,3,2,5.657210512,0.06015517,5.657210512,0.06015517,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,1,1,1,1,1,4
3377500,74045235,3,3,2.25924186,0.096949131,2.25924186,0.096949131,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,1,1,1,1,1,1,1,1,8
3373500,74037589,3,3,3.396244162,0.110843978,3.396244162,0.110843978,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,0,1,1,1,1,1,5
3363900,74038588,3,3,3.134199099,0.121445029,3.134199099,0.121445029,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,1,1,1,1,1,5
3354000,74037309,3,3,3.022602892,0.130371253,3.022602892,0.130371253,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,1,1,1,1,1,5
3353000,74037829,3,2,3.130197495,0.134189012,3.130197495,0.134189012,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,1,1,1,1,1,5
3335000,74030492,2,2,3.231362013,0.125215088,3.231362013,0.125215088,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,1,1,1,1,1,5
3301500,74046496,2,2,3.746046702,0.095060628,3.746046702,0.095060628,0,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
3301000,74046568,2,2,3.96156037,0.093674104,3.96156037,0.093674104,0,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
3291500,74037844,2,2,2.722032196,0.131893696,2.722032196,0.131893696,0,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,1,1,1,5
3290500,74037260,2,3,3.50393552,0.088966873,3.50393552,0.088966873,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,5
3272100,74037376,3,3,2.488025883,0.152128701,2.488025883,0.152128701,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
3200500,74046817,3,3,3.249818772,0.130375514,3.249818772,0.130375514,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4
3193000,74045352,3,3,3.1353749,0.137421437,3.1353749,0.137421437,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,3
3185400,74045365,3,3,2.899478706,0.139440251,2.899478706,0.139440251,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,1,1,1,1,0,4
3183500,74045986,2,2,3.037245575,0.165094528,3.037245575,0.165094528,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,1,1,1,1,0,4
3179000,74046879,2,2,2.683367967,0.165721301,2.683367967,0.165721301,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,1,1,1,1,0,4
3155000,74038424,2,2,2.985821444,0.143131547,2.985821444,0.143131547,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,0,1,1,1,0,3
3105500,74029843,1,1,4.149972875,0.056439685,4.149972875,0.056439685,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,1,1,1,1,3
3075070,74029501,2,2,4.065037026,0.133592359,4.065037026,0.133592359,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,3
3061000,74038630,2,2,3.121538416,0.145896059,3.121538416,0.145896059,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,3
3054500,74037753,2,2,4.59753455,0.127008605,4.59753455,0.127008605,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,3
2478500,73017511,2,3,3.027417385,0.075255906,3.027417385,0.075255906,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,1,1,1,5
2467000,73014304,3,3,3.983683114,0.054693842,3.983683114,0.054693842,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,0,1,1,1,1,1,1,7
2382500,73011684,3,3,4.489607394,0.056812347,4.489607394,0.056812347,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,1,1,1,1,1,1,6
2376500,73018153,2,2,4.699747593,0.052370174,4.699747593,0.052370174,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,5
2374250,73017762,2,2,2.607531879,0.089690939,2.607531879,0.089690939,0,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,1,1,1,5
2363000,73017617,2,2,2.017258396,0.08523076,2.017258396,0.08523076,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2359170,73020368,3,3,2.252405976,0.063922014,2.252405976,0.063922014,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2358000,73017652,3,3,2.202877517,0.0645922,2.202877517,0.0645922,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2356000,73017659,3,3,1.942162132,0.064395539,1.942162132,0.064395539,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2337170,73011492,3,3,3.629911302,0.05503956,3.629911302,0.05503956,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,0,1,1,1,1,1,1,7
2336000,73011511,3,3,3.503781455,0.058643169,3.503781455,0.058643169,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2335815,73011521,3,3,3.498153846,0.059545,3.498153846,0.059545,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2335450,73011540,3,3,3.547393284,0.060605478,3.547393284,0.060605478,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,0,1,1,1,1,1,5
2335000,73011555,3,3,3.58805974,0.061110566,3.58805974,0.061110566,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,1,1,1,1,1,5
2334430,73011587,3,3,3.782025242,0.061306099,3.782025242,0.061306099,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,0,1,1,1,1,4
2319000,73017958,2,2,1.111075574,0.106930133,1.111075574,0.106930133,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,3
2240000,73020423,1,2,1.667724259,0.057458731,1.667724259,0.057458731,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,3
2232000,73021516,1,1,1.427994283,0.128406609,1.427994283,0.128406609,1,1,1,1,1,1,1,1,1,0,0,1,9,0,0,1,1,1,1,1,1,1,0,0,0,7,0,0,1,1,1,1,1,1,1,0,0,0,7
2226500,73017988,2,2,0.793324078,0.096603357,0.793324078,0.096603357,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,4
2225500,73014960,2,2,1.107229894,0.071422539,1.107229894,0.071422539,1,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,5
2225000,73017582,3,3,1.417439133,0.07289331,1.417439133,0.07289331,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2213000,73014631,3,3,2.147040356,0.065871758,2.147040356,0.065871758,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2201230,73014760,2,2,1.128058812,0.069884474,1.128058812,0.069884474,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2168504,73011078,3,3,1.593774282,0.075470584,1.593774282,0.075470584,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2131500,73011646,3,3,1.444521668,0.100278104,1.444521668,0.100278104,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2110500,73011586,2,2,2.271056916,0.085177469,2.271056916,0.085177469,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2102500,73009325,3,3,1.626568269,0.129612926,1.626568269,0.129612926,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,1,1,1,5
2091814,73009274,3,3,2.081649002,0.111641987,2.081649002,0.111641987,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
2035000,73007826,3,3,2.317231096,0.134812669,2.317231096,0.134812669,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,5
2016000,73007866,2,2,2.504207449,0.154965617,2.504207449,0.154965617,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4
1636500,73006656,2,3,2.052675271,0.134663054,2.052675271,0.134663054,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,5
1611500,73005199,2,2,1.897646002,0.141071351,1.897646002,0.141071351,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4
1608500,73005246,2,2,2.280301812,0.159253694,2.280301812,0.159253694,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,1,1,1,1,1,4
1603000,73005179,2,2,3.112326704,0.140590369,3.112326704,0.140590369,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,1,1,1,1,0,4
1473500,73005297,2,2,5.456855013,0.086686523,5.456855013,0.086686523,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4
1426500,73003334,1,1,5.579280657,0.103532732,5.579280657,0.103532732,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6
1421000,73003356,1,1,5.673933127,0.100929015,5.673933127,0.100929015,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6
1417500,73003373,1,1,5.616023785,0.099751026,5.616023785,0.099751026,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6
1400500,73005342,1,2,4.82161855,0.147097591,4.82161855,0.147097591,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,1,1,1,1,0,4
mahi_dhari,45060272,1,1,0.835174852,0.060725276,0.835174852,0.060725276,0,1,1,1,1,1,1,1,1,0,0,1,8,1,1,1,1,1,1,1,1,1,0,0,0,9,1,1,1,1,1,1,1,1,1,0,0,0,9
14312000,78024167,2,2,4.845351719,0.069224433,4.845351719,0.069224433,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,1,1,1,1,1,1,1,8,1,1,0,0,0,0,1,1,1,1,1,1,7
14310000,78026872,2,2,5.423675936,0.074992145,5.423675936,0.074992145,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,1,1,1,1,1,1,1,8,1,1,0,0,0,1,1,1,1,1,1,1,8
14308000,78026598,2,2,5.802763979,0.052424635,5.802763979,0.052424635,1,1,0,0,0,0,1,1,1,1,1,1,7,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
14307620,78021723,2,2,9.807135641,0.067262982,9.807135641,0.067262982,1,1,0,0,0,0,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7
14301000,78019756,2,2,13.17011875,0.059966964,13.17011875,0.059966964,1,1,0,0,0,0,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7
14242580,78017968,2,2,14.18449043,0.056182577,14.18449043,0.056182577,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,1,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7
14233500,78017944,2,2,14.54334502,0.025876346,14.54334502,0.025876346,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,0,0,1,1,1,1,1,1,0,6
14231000,78018000,2,2,15.41583139,0.025180091,15.41583139,0.025180091,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,1,0,0,5
14220500,78019905,2,2,19.56147739,0.035465489,19.56147739,0.035465489,1,0,0,0,0,1,1,1,1,1,1,1,7,0,0,0,0,0,1,1,1,1,1,1,1,6,1,0,0,0,0,1,1,1,1,1,1,1,7
14209500,78019971,3,3,12.26153215,0.034763379,12.26153215,0.034763379,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,1,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7
14202000,78019939,2,2,7.1324825,0.045124703,7.1324825,0.045124703,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,1,1,1,1,1,1,1,8,1,1,0,0,0,1,1,1,1,1,1,1,8
14194150,78019864,2,2,9.974798578,0.061276507,9.974798578,0.061276507,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,1,1,1,1,1,1,1,8,1,1,0,0,0,1,1,1,1,1,1,1,8
14189000,78022102,2,2,13.17307853,0.035292684,13.17307853,0.035292684,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,1,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7
14183000,78022131,2,2,15.61360619,0.031710539,15.61360619,0.031710539,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,1,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7
14157500,78022043,2,2,7.473067099,0.042859333,7.473067099,0.042859333,1,1,0,0,0,0,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7,1,0,0,0,0,0,1,1,1,1,1,1,6
14111400,78019879,3,3,5.105509118,0.027792458,5.105509118,0.027792458,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,0,0,1,1,1,1,1,1,0,6
14097100,78021817,3,3,2.287439864,0.030540969,2.287439864,0.030540969,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,0,0,1,1,1,1,1,1,1,1,7
14048000,78019727,3,3,0.40525592,0.067318024,0.40525592,0.067318024,1,1,1,1,1,1,1,1,1,1,1,1,11,1,0,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,0,1,1,1,1,1,1,10
14046500,78021698,3,3,0.649102986,0.057037446,0.649102986,0.057037446,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,0,1,1,1,1,1,1,10,1,1,1,1,1,0,1,1,1,1,1,1,10
14044000,78022152,3,3,0.975076903,0.049072268,0.975076903,0.049072268,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,0,1,1,1,1,1,1,10
14033500,78020097,3,3,0.448493937,0.050096443,0.448493937,0.050096443,1,1,1,0,1,0,1,1,1,1,1,1,9,1,1,1,1,0,0,1,1,1,1,1,1,9,1,1,1,1,0,0,1,1,1,1,1,1,9
14020850,78020169,3,3,2.120951846,0.040929746,2.120951846,0.040929746,1,1,1,0,1,0,1,1,1,1,1,1,9,1,1,1,1,1,0,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,11
13351000,78017520,3,3,0.586238393,0.423973341,0.586238393,0.423973341,1,0,0,0,1,1,1,1,1,1,1,1,8,1,0,0,0,1,1,1,1,1,1,1,1,8,1,0,0,0,0,1,1,1,1,1,1,1,7
13344500,78017946,3,3,0.790612915,0.274018726,0.790612915,0.274018726,1,0,0,1,1,1,1,1,1,1,1,1,9,1,0,0,1,1,1,1,1,1,1,1,1,9,0,0,0,0,1,1,1,1,1,1,1,1,7
13338500,78017742,3,3,1.669122755,0.112395223,1.669122755,0.112395223,1,0,0,1,1,1,1,1,1,1,1,1,9,1,0,0,0,1,1,1,1,1,1,1,1,8,1,0,0,0,0,1,1,1,1,1,1,1,7
13337000,78017893,2,2,3.821811865,0.115567356,3.821811865,0.115567356,1,0,0,0,0,1,1,1,1,1,1,1,7,1,1,0,0,0,1,1,1,1,1,1,1,8,1,0,0,0,0,1,1,1,1,1,1,1,7
13336500,78017697,2,2,3.090125806,0.086240502,3.090125806,0.086240502,1,0,0,0,0,1,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7
13334300,78017465,3,3,0.772069907,0.075054306,0.772069907,0.075054306,0,0,0,1,1,1,1,1,0,0,0,0,5,0,0,0,1,1,1,1,1,1,0,0,0,6,0,0,0,1,1,1,1,1,0,0,0,0,5
13333000,78019945,3,3,1.856049236,0.076591929,1.856049236,0.076591929,0,0,0,1,1,1,1,1,1,0,0,0,6,1,1,0,1,1,1,1,1,1,1,1,1,10,1,1,0,0,1,1,1,1,1,1,1,1,9
13317000,78019782,2,2,1.711535612,0.074329632,1.711535612,0.074329632,1,1,0,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,0,1,1,1,1,1,10,1,1,1,1,1,1,0,1,1,1,1,1,10
13316500,78019884,2,2,2.218008249,0.110683893,2.218008249,0.110683893,1,1,0,1,1,1,1,1,1,1,1,1,10,1,1,0,0,1,1,1,1,1,1,1,1,9,1,1,0,0,1,1,1,1,1,1,1,1,9
13309220,78022130,2,2,2.758753629,0.068163951,2.758753629,0.068163951,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,0,1,1,1,1,1,10,1,1,1,1,1,1,0,1,1,1,1,1,10
13269000,78021677,3,3,0.424028205,0.076313389,0.424028205,0.076313389,0,0,0,1,1,1,1,1,1,0,0,0,6,0,0,0,1,1,1,1,1,1,0,0,0,6,0,0,0,1,1,1,1,1,0,0,0,0,5
13250000,78024227,3,3,1.531693466,0.091772213,1.531693466,0.091772213,0,0,0,1,1,1,1,1,0,0,0,0,5,1,1,1,1,1,1,0,1,1,1,1,1,10,1,1,1,1,1,1,0,1,1,1,1,1,10
13233300,78024058,3,3,0.020464413,0.176465218,0.020464413,0.176465218,1,1,1,1,1,0,1,1,1,1,1,1,10,1,0,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,11
13213100,78024001,3,3,0.408919638,0.072459535,0.408919638,0.072459535,0,0,0,1,1,1,1,0,0,0,0,0,4,0,0,0,1,1,1,1,1,1,0,0,1,6,0,0,0,1,1,1,1,1,0,0,0,0,5
13206000,78024287,3,3,0.617674097,0.105775482,0.617674097,0.105775482,0,0,0,1,1,1,1,1,1,0,0,0,6,1,1,1,1,1,1,0,1,1,1,1,1,10,1,1,1,1,1,1,0,1,1,1,1,1,10
13186000,78024520,2,3,1.24862434,0.084090906,1.24862434,0.084090906,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,0,1,1,1,1,1,10,1,1,1,1,1,1,0,1,1,1,1,1,10
13183000,78024072,3,3,0.010832193,0.275551578,0.010832193,0.275551578,1,1,1,1,1,1,1,1,1,0,1,1,10,1,1,0,1,1,1,1,1,1,1,1,1,10,1,1,1,1,0,1,0,0,1,1,1,1,8
13181000,78026539,3,3,0.060538944,0.181419204,0.060538944,0.181419204,1,1,1,1,1,1,1,1,1,0,1,1,10,1,1,0,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,0,1,1,1,1,1,10
13175100,78028221,3,3,0.476022523,0.133812875,0.476022523,0.133812875,1,1,1,1,1,1,1,1,1,1,1,1,11,1,0,0,1,1,1,1,1,1,1,1,1,9,1,0,0,1,1,1,1,1,1,1,1,1,9
13168500,78026690,3,3,0.197471117,0.113056179,0.197471117,0.113056179,1,1,1,1,1,1,1,1,1,0,1,1,10,1,1,0,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,0,0,1,1,1,1,9
13142500,78024471,2,2,0.243264441,0.112150625,0.243264441,0.112150625,0,0,0,1,1,1,1,1,1,0,0,0,6,0,0,0,1,1,1,0,1,1,1,0,1,6,0,0,1,1,1,1,0,0,0,0,0,0,4
13141500,78024493,3,3,0.185080383,0.118621787,0.185080383,0.118621787,1,1,1,1,1,1,1,1,1,0,1,1,10,0,0,0,1,1,1,1,1,1,1,1,1,8,0,0,0,1,1,1,1,1,1,1,1,1,8
13140800,78024521,2,2,0.381607091,0.113568545,0.381607091,0.113568545,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,0,1,1,1,1,1,10,1,1,1,1,1,1,0,1,1,1,1,1,10
